czech-polka,Ghost Riders in the Sky - Johnny Cash - Full Song,https://www.youtube.com/watch?v=Mynzbmrtp9I,
rumba,Rumba music: Poets of the Fall – Sleep Sugar,https://www.youtube.com/watch?v=2iNPXJPBido,
rumba,Rumba - Just Give Me A Reason,https://www.youtube.com/watch?v=a9NWcf1Y1Ec,
rumba,Rumba - Just The Way You Are,https://www.youtube.com/watch?v=eGV5IIee-Sg,
rumba,Last Christmas Rumba,https://www.youtube.com/watch?v=Ka8NqlkIAOI,Christmas
rumba,Mucho Corazon,https://www.youtube.com/watch?v=-8U3kGs8ETQ,
rumba,Slow Rumba - Mario Berger,https://www.youtube.com/watch?v=H-dnjFj3_RU,
rumba,VeggieTales: His Cheeseburger - Silly Song,https://www.youtube.com/watch?v=EI9yvAx3uCQ,Funny
rumba,Glass Animals - Gooey (official audio),https://www.youtube.com/watch?v=jeo3an2M_Lo,
waltz,At this Moment - Michael Buble,https://www.youtube.com/watch?v=6PhTe_r1_nY,Beginner --Good beat to learn to
waltz,Come Away with Me - Nora Jones,https://www.youtube.com/watch?v=O1wswB-763c,Beginner - Better beat to learn to
waltz,Dark Waltz Music - Gothic Ballroom,https://www.youtube.com/watch?v=STIsEKfZLsQ,
waltz,Valzer Lento - Sleepsong,https://www.youtube.com/watch?v=zRudWXrREco,
waltz,Slow Waltz - Skyfall,https://www.youtube.com/watch?v=JAUGEsmppqk,
waltz,Moon River - The Royal Philharmonic Orchestra,https://www.youtube.com/watch?v=SYHbqLUevn8,Beginner
waltz,Concerning Hobbits (from Lord Of the Rings),https://www.youtube.com/watch?v=PsqK3DQ1DCU,
waltz,Waltz - Rose (29 BPM),https://www.youtube.com/watch?v=FDLYAqfz6EQ,
waltz,Aspenglow - John Denver,https://www.youtube.com/watch?v=xPcq6Mw4pRo,Christmas
waltz,Away in a Manger,https://www.youtube.com/watch?v=r14plw_kXZs,Christmas
waltz,John Denver - Silver Bells,https://www.youtube.com/watch?v=nGcTUO-kCns,Christmas
waltz,Clint Black - When I Said I Do,https://www.youtube.com/watch?v=ZgalAdgEd-E,Country Waltz
waltz,Klaus Hallen – Earth Song- Slow Waltz music,https://www.youtube.com/watch?v=wxNrkH5tZ6w,
vwaltz,Favorite Things - Andy Williams,https://www.youtube.com/watch?v=3DJVDH3NSVU,
vwaltz,Valse de Amelie - Hollywood Movie Strings,https://www.youtube.com/watch?v=biW91O1NkAI,
vwaltz,Dj Ice - Song Of The Dragonborn (from Skyrim),https://www.youtube.com/watch?v=h9bbdenWSGI,
vwaltz,Original Carol of the bells song,https://www.youtube.com/watch?v=Wq73h6XZQGA,Christmas
vwaltz,John Denver & The Muppets- We Wish You a Merry Christmas,https://www.youtube.com/watch?v=J2dmWwEoZIQ,Christmas
vwaltz,Carol of the Bells Texas State Men and Boys Choir,https://www.youtube.com/watch?v=q23V7rDj27Y,Christmas
vwaltz,It's The Most Wonderful Time (Vienna Waltz - 58 T/M),https://www.youtube.com/watch?v=0lfmpmlONwU,Christmas
vwaltz,Viennese waltz-Once upon a dezember,https://www.youtube.com/watch?v=aYAbUyAF-pk,
vwaltz,Viennese Waltz music: C.Novelli – Dominique Valse,https://www.youtube.com/watch?v=VzJO2fVHOiU,
vwaltz,Viennese Waltz music: Markus Schöffl – Breathe easy,https://www.youtube.com/watch?v=25BBPzx0KSQ,
vwaltz,Valzer Viennese - Chim Chim Cheree,https://www.youtube.com/watch?v=7xd5T90fbCQ,
vwaltz,Viennese Waltz - Secrets (59 BPM),https://www.youtube.com/watch?v=7vfv1o9uoeA,
vwaltz,Viennese Waltz music: Two Steps From Hell – After The Fall,https://www.youtube.com/watch?v=TSVYT9IJ2N0,
vwaltz,"Snail's House × In Love With a Ghost - ""Journey"" Official Music Video",https://www.youtube.com/watch?v=JTpcy7EGPYY,
quickstep,Caro Emerald - That Man (Official Video),https://www.youtube.com/watch?v=CFA6dEwWOb4,
quickstep,Quickstep music: Jazzotron – Get Up,https://www.youtube.com/watch?v=0aSD4xggrZQ,
quickstep,Caravan Place -- Lone Digger,https://www.youtube.com/watch?v=TbsBEb1ZxWA,
quickstep,QUICKSTEP | The Electro Swing Circus - Bella Belle (Dj Ice Remix) (50 BPM),https://www.youtube.com/watch?v=0lyVjuyLkp8,
quickstep,Quickstep - Sleigh Ride,https://www.youtube.com/watch?v=Wz7y7kBgXEM,Christmas
quickstep,Santa Claus Is Coming to Town (Quickstep),https://www.youtube.com/watch?v=zMQUGRaoFNI,Christmas
quickstep,VeggieTales: Wrapped Myself Up - Silly Song,https://www.youtube.com/watch?v=qRn3yuR8ciQ,Funny
quickstep,"""SING, SING, SING"" BY BENNY GOODMAN",https://www.youtube.com/watch?v=r2S1I_ien6A,
quickstep,Hit The Road Jack - Ray Charles (Lyrics),https://www.youtube.com/watch?v=OY4jondX6tg,
quickstep,Tape Five - Geraldines Routine (High Quality),https://www.youtube.com/watch?v=Wy_zUmRFuDA,
bolero,Andrea Boccelli *~*Besame Mucho*~*,https://www.youtube.com/watch?v=-c-S9fMZE7w,
bolero,Michael Buble - You'll Never Find (lyrics on screen),https://www.youtube.com/watch?v=XWcVT02CAT8,
jive,Candyman - Christina Aguilera,https://www.youtube.com/watch?v=ipa0GhPZYwA,
jive,Mr. Maker - The Kooks,https://www.youtube.com/watch?v=rFBZ4UKdtPQ,
jive,Barbara Ann - Beach Boys,https://www.youtube.com/watch?v=vPRonG87eKw,
jive,Jive - Broken Heels (43 BPM),https://www.youtube.com/watch?v=MV3u4WdjEV0,
jive,Shake Rattle and Roll - Bill Haley & the Comets,https://www.youtube.com/watch?v=8B7xr_EjbzE,
jive,Jive - Right Round (38 BPM),https://www.youtube.com/watch?v=VidswtTJXo4,
jive,Jive - Jingle Bell Rock,https://www.youtube.com/watch?v=C9SRSVXR5TY,Christmas
jive,Glee - Jingle Bell Rock (Lyrics),https://www.youtube.com/watch?v=VfLf7A_-1Vw,Christmas
jive,White Christmas Jive,https://www.youtube.com/watch?v=AUxhJeMJBo0,Christmas
jive,Lou Bega - Mambo No 5,https://www.youtube.com/watch?v=YeqOLxRDsV8,
jive,Pon de Replay,https://www.youtube.com/watch?v=ximFjhREL6U,
jive,LA Devotee,https://www.youtube.com/watch?v=7dQ1xiy-4hY,
jive,Rockin' Robin - Bobby Day,https://www.youtube.com/watch?v=LklFP1IG9KY,
jive,Phoenix - Lisztomania,https://www.youtube.com/watch?v=uF3reVVUbio,
jive,When Did Your Heart Go Missing?,https://www.youtube.com/watch?v=FaU8Rra5ivo,
jive,Rock It for Me,https://www.youtube.com/watch?v=DMMT7UBYksE,
jive,Mr. Blue Sky,https://www.youtube.com/watch?v=wuJIqmha2Hk,
jive,Bruno Mars - Runaway Baby,https://www.youtube.com/watch?v=CbE_fVjHdCY,
foxtrot,These Foolish Things - Andy Malm,https://www.youtube.com/watch?v=KbZ9YIEQcRA,
foxtrot,Pink Elephant - Cherry Poppin' Daddies,https://www.youtube.com/watch?v=-PI80bBTV8I,
foxtrot,I Like to Lead when I Dance - Peter Douglas,https://www.youtube.com/watch?v=4JZpxjyn9RY,
foxtrot,The Crocodile Song - Janis Ian,https://www.youtube.com/watch?v=kRJiTcip6Xg,
foxtrot,The Bioshock Song - video game 'Bioshock',https://www.youtube.com/watch?v=nYMd_Jg6F-s,
foxtrot,16 Tons - LeAnne Rimes,https://www.youtube.com/watch?v=dry6sODVTlI,
foxtrot,Dream a Little Dream of Me - Michael Buble,https://www.youtube.com/watch?v=GYDquRKTGc4,
foxtrot,Penny Lane - Beatles,https://www.youtube.com/watch?v=S-rB0pHI9fU,
foxtrot,Dreams - Fleetwood Mac,https://www.youtube.com/watch?v=My0Cp1FhLEA,
foxtrot,500 Miles - The Proclaimers,https://www.youtube.com/watch?v=tbNlMtqrYS0,
foxtrot,Sweet Caroline - Neil Diamond,https://www.youtube.com/watch?v=NsLyI1_R01M,
foxtrot,Dean Martin - Let it Snow!,https://www.youtube.com/watch?v=mN7LW0Y00kE,Christmas
foxtrot,Monster Mash (Lyrics),https://www.youtube.com/watch?v=SOFCQ2bfmHw,Halloween
foxtrot,White Christmas - John Denver,https://www.youtube.com/watch?v=ITzTsDgLk5k,Christmas
foxtrot,John Denver - Blue Christmas,https://www.youtube.com/watch?v=nQcHfwwwNrQ,Christmas
foxtrot,Caro Emerald - Just One Dance,https://www.youtube.com/watch?v=6QUmPZmkr4I,
foxtrot,Caro Emerald - Completely,https://www.youtube.com/watch?v=fJaoui-FLPU,
foxtrot,Hercules - I Won't Say I'm In Love (HD),https://www.youtube.com/watch?v=5Ee86DRxtHU,Funny
foxtrot,Ella & Louis - Cheek to Cheek,https://www.youtube.com/watch?v=GeisCvjwBMo,
foxtrot,Phantom Limb,https://www.youtube.com/watch?v=SlmOBsUurUo,
foxtrot,Caro Emerald - I'm Yours,https://www.youtube.com/watch?v=hjjLYj84m5k,
foxtrot,Frank Sinatra - Come Fly With Me,https://www.youtube.com/watch?v=HmQq6yLe2ww,
foxtrot,Frank Sinatra - The Way You Look Tonight Original,https://www.youtube.com/watch?v=h9ZGKALMMuc,
foxtrot,PERSONALITY ~ Johnny Mercer & The Pied Pipers (1945),https://www.youtube.com/watch?v=gMTPsumjfTA,
foxtrot,Tainted love ( chillout-jazz) - Berk & The Virtual Band,https://www.youtube.com/watch?v=sU2nYXRPLsY,
foxtrot,Slow fox - Theme of Pink Panther,https://www.youtube.com/watch?v=PrCeMWSzQCM,
foxtrot,Frank Sinatra - Fly Me to the Moon,https://www.youtube.com/watch?v=5hxibHJOE5E,
merengue,Better When I'm Dancing (Lyric Video) - Meghan Trainor,https://www.youtube.com/watch?v=-N4BKYMuAYo,
merengue,"Fuego - Super Estrella ft. Omega ""El Fuerte"" [Official Audio]",https://www.youtube.com/watch?v=IgoyKNXfYt8,
merengue,Erick Morillo - I Like To Move It,https://www.youtube.com/watch?v=DKVY9mQwXD0,
merengue,Danza Kuduro Don Omar Lyrics on Screen,https://www.youtube.com/watch?v=YWRcqF4FNqg,
merengue,Pitbull - Rain Over Me Ft. Marc Anthony [Lyrics],https://www.youtube.com/watch?v=QOxpqbIqMMg,
merengue,We Found Love,https://www.youtube.com/watch?v=iVbeVubutS0,
merengue,Alexandra Stan - Mr Saxobeat (Official Video),https://www.youtube.com/watch?v=sS76eS34Y0c,
merengue,Calabria 2008,https://www.youtube.com/watch?v=0v1QrZNDn64,
merengue,Timber,https://www.youtube.com/watch?v=vFX5SHo_6Rs,
salsa,Marc Anthony - Vivir Mi Vida,https://www.youtube.com/watch?v=alUhI7WUnh4,
salsa,"Harry Belafonte - Jump In The Line (Shake, Senora)",https://www.youtube.com/watch?v=VAC2WRbOgFY,
salsa,The Little Mermaid - Under the Sea,https://www.youtube.com/watch?v=GC_mV1IpjWA,Funny
salsa,Michael Buble - It Had Better Be Tonight,https://www.youtube.com/watch?v=p6KsEY0NIkE,
salsa,Marc Anthony - Valio La Pena (Salsa Version),https://www.youtube.com/watch?v=DrGjptSKhMA,
salsa,Shakira - Chantaje (Versión Salsa)[Official Video] ft. Maluma,https://www.youtube.com/watch?v=tVcE5PFXpbQ,
salsa,La 33 - Porque Yo,https://www.youtube.com/watch?v=4hcWllVrrkk,
west-coast,Fifth Harmony - Work from Home ft. Ty Dolla $ign Lyrics,https://www.youtube.com/watch?v=Po7e5jD18l0,
west-coast,JUSTIN TIMBERLAKE CAN'T STOP THE FEELING lyrics,https://www.youtube.com/watch?v=QEZq4I2wTBc,
west-coast,Cool Girl - Tove Lo (Lyrics)(HQ/HD),https://www.youtube.com/watch?v=By__MHdUCQY,
west-coast,The Chainsmokers - Closer (Lyric) ft. Halsey,https://www.youtube.com/watch?v=PT2_F-1esPk,
west-coast,Attention -- Charlie Puth,https://www.youtube.com/watch?v=vxUBYHz_q1I,
west-coast,How Long -- Charlie Puth,https://www.youtube.com/watch?v=7gBadWs9Bu8,
west-coast,Strip That Down,https://www.youtube.com/watch?v=ZTUWGn8TKL0,
west-coast,M83 'Midnight City' Official video,https://www.youtube.com/watch?v=dX3k_QDnzHE,
west-coast,"Zedd, Grey - The Middle (Lyrics) ft. Maren Morris",https://www.youtube.com/watch?v=xQzS3JnZQZM,
west-coast,Cold War Kids - So Tied Up ft. Bishop Briggs,https://www.youtube.com/watch?v=W7PlkjpabQY,
bachata,"Mickey Y Joell ""24 Horas"" - Por Tu Culpa (Lyric Video)",https://www.youtube.com/watch?v=aQ-TqbYZB6I,
bachata,Sentimento De Amor Zacarias Ferreira,https://www.youtube.com/watch?v=oDu4UOnHGOo,
bachata,Danza Kuduro Don Omar Lyrics on Screen,https://www.youtube.com/watch?v=YWRcqF4FNqg,
bachata,Last Christmas bachata version,https://www.youtube.com/watch?v=uIrDNiw8AUU,Christmas
bachata,Be My Baby,https://www.youtube.com/watch?v=bBpryOr-fi0,
hustle,ABBA Dancing Queen,https://www.youtube.com/watch?v=2ZUX3j6WLiQ,
hustle,ABBA Super Trouper,https://www.youtube.com/watch?v=bHPrbfng_Nw,
hustle,Cyndi Lauper - Girls Just Want To Have Fun (Lyrics),https://www.youtube.com/watch?v=cMWWBigvbkY,
hustle,ABBA Gimme! Gimme! Gimme! ( A Man After Midnight ),https://www.youtube.com/watch?v=JWay7CDEyAI,
hustle,Bee Gees - Stayin' Alive (Version 2),https://www.youtube.com/watch?v=KVqKgID07Fk,
hustle,Y.M.C.A.,https://www.youtube.com/watch?v=mMPSyOB2qNo,
hustle,Bee Gees - Night Fever (1977),https://www.youtube.com/watch?v=7R5NTfmwT_c,
hustle,Billie Jean - Michael Jackson,https://www.youtube.com/watch?v=Kr4EQDVETuA,
hustle,Thriller - Michael Jackson,https://www.youtube.com/watch?v=Z85lxckrtzg,
hustle,Michael Jackson - Bad (Shortened Version),https://www.youtube.com/watch?v=dsUXAEzaC3Q,
hustle,Survivor - Eye Of The Tiger,https://www.youtube.com/watch?v=btPJPFnesV4,
hustle,Rick Astley - Never Gonna Give You Up,https://www.youtube.com/watch?v=dQw4w9WgXcQ,
hustle,Blondie Heart Of Glass Lyrics,https://www.youtube.com/watch?v=UvDRfh2ANoU,
hustle,BLONDIE RAPTURE,https://www.youtube.com/watch?v=yimoQM6tIaA,
hustle,Duran Duran - Hungry Like The Wolf,https://www.youtube.com/watch?v=oOg5VxrRTi0,
hustle,Down Under -- Men at Work,https://www.youtube.com/watch?v=hfmxO-HQ5rU,
hustle,The Waitresses - Christmas Wrapping (Music Video),https://www.youtube.com/watch?v=nud2TQNahaU,Christmas
hustle,The Less I Know The Better -- Tame Impala,https://www.youtube.com/watch?v=FAcaAeIwl1Q,
hustle,Talk to much- COIN,https://www.youtube.com/watch?v=KWxM_zLJGsU,
hustle,Stevie Wonder Superstition,https://www.youtube.com/watch?v=0CFuCYNx-1g,
hustle,Breakbot - Baby I'm Yours,https://www.youtube.com/watch?v=6okxuiiHx2w,
hustle,"Oliver Cheatham, Get Down Saturday Night (Funk 1983) Full HD !",https://www.youtube.com/watch?v=uUqcBwQjj4k,